Timestamp,Temperature
21:06:48,18.75
21:06:49,18.75
21:06:51,18.75
21:06:53,18.69
21:06:54,18.75
21:06:56,18.69
21:06:58,18.69
21:07:00,18.69
21:07:01,18.69
21:07:03,18.69
21:07:05,18.75
21:07:06,18.69
21:07:08,18.69
21:07:10,18.69
21:07:11,18.75
21:07:13,18.69
21:07:15,18.69
21:07:16,18.69
21:07:18,18.69
21:07:20,18.69
21:07:21,18.69
21:07:23,18.69
21:07:25,18.69
21:07:26,18.69
21:07:28,18.69
21:07:30,18.69
21:07:31,18.69
21:07:33,18.69
21:07:35,18.69
21:07:36,18.69
21:07:38,18.69
21:07:40,18.69
21:07:41,18.69
21:07:43,18.69
21:07:45,18.69
21:07:47,18.69
21:07:48,18.69
21:07:50,18.69
21:07:52,18.69
21:07:53,18.69
21:07:55,18.69
21:07:57,18.69
21:07:58,18.69
21:08:00,18.69
21:08:02,18.69
21:08:03,18.69
21:08:05,18.69
21:08:07,18.69
21:08:08,18.69
21:08:10,18.69
21:08:12,18.69
21:08:13,18.69
21:08:15,18.69
21:08:17,18.69
21:08:18,18.69
21:08:20,18.69
21:08:22,18.69
21:08:23,18.69
21:08:25,18.69
21:08:27,18.62
21:08:29,18.69
21:08:30,18.69
21:08:32,18.69
21:08:34,18.69
21:08:35,18.62
21:08:37,18.69
21:08:39,18.69
21:08:40,18.69
21:08:42,18.62
21:08:44,18.62
21:08:45,18.62
21:08:47,18.62
21:08:49,18.62
21:08:50,18.62
21:08:52,18.62
21:08:54,18.62
21:08:55,18.62
21:08:57,18.62
21:08:59,18.62
21:09:00,18.62
21:09:02,18.62
21:09:04,18.62
21:09:05,18.62
21:09:07,18.62
21:09:09,18.62
21:09:10,18.62
21:09:12,18.62
21:09:14,18.62
21:09:16,18.62
21:09:17,18.62
21:09:19,18.62
21:09:21,18.62
21:09:22,18.62
21:09:24,18.62
21:09:26,18.62
21:09:27,18.62
21:09:29,18.62
21:09:31,18.62
21:09:32,18.62
21:09:34,18.62
21:09:36,18.62
21:09:37,18.62
21:09:39,18.62
21:09:41,18.62
21:09:42,18.62
21:09:44,18.62
21:09:46,18.62
21:09:47,18.62
21:09:49,18.62
21:09:51,18.62
21:09:52,18.62
21:09:54,18.62
21:09:56,18.62
21:09:57,18.62
21:09:59,18.62
21:10:01,18.62
21:10:03,18.62
21:10:04,18.62
21:10:06,18.62
21:10:08,18.62
21:10:09,18.62
21:10:11,18.62
21:10:13,18.62
21:10:14,18.62
21:10:16,18.62
21:10:18,18.62
21:10:19,18.62
21:10:21,18.62
21:10:23,18.62
21:10:24,18.62
21:10:26,18.62
21:10:28,18.62
21:10:29,18.62
21:10:31,18.62
21:10:33,18.62
21:10:34,18.62
21:10:36,18.62
21:10:38,18.62
21:10:39,18.62
21:10:41,18.62
21:10:43,18.62
21:10:44,18.62
21:10:46,18.62
21:10:48,18.62
21:10:50,18.62
21:10:51,18.62
21:10:53,18.62
21:10:55,18.62
21:10:56,18.62
21:10:58,18.62
21:11:00,18.62
21:11:01,18.62
21:11:03,18.62
21:11:05,18.62
21:11:06,18.62
21:11:08,18.62
21:11:10,18.62
21:11:11,18.62
21:11:13,18.62
21:11:15,18.62
21:11:16,18.62
21:11:18,18.62
21:11:20,18.62
21:11:21,18.62
21:11:23,18.62
21:11:25,18.62
21:11:26,18.62
21:11:28,18.62
21:11:30,18.62
21:11:32,18.62
21:11:33,18.62
21:11:35,18.62
21:11:37,18.62
21:11:38,18.62
21:11:40,18.62
21:11:42,18.62
21:11:43,18.62
21:11:45,18.62
21:11:47,18.62
21:11:48,18.62
21:11:50,18.62
21:11:52,18.62
21:11:53,18.62
21:11:55,18.62
21:11:57,18.62
21:11:58,18.62
21:12:00,18.62
21:12:02,18.62
21:12:03,18.62
21:12:05,18.62
21:12:07,18.62
21:12:08,18.62
21:12:10,18.62
21:12:12,18.62
21:12:13,18.62
21:12:15,18.62
21:12:17,18.62
21:12:19,18.62
21:12:20,18.62
21:12:22,18.62
21:12:24,18.62
21:12:25,18.62
21:12:27,18.62
21:12:29,18.62
21:12:30,18.62
21:12:32,18.62
21:12:34,18.62
21:12:35,18.62
21:12:37,18.62
21:12:39,18.62
21:12:40,18.62
21:12:42,18.62
21:12:44,18.62
21:12:45,18.56
21:12:47,18.56
21:12:49,18.62
21:12:50,18.62
21:12:52,18.56
21:12:54,18.56
21:12:55,18.62
21:12:57,18.56
21:12:59,18.62
21:13:00,18.56
21:13:02,18.56
21:13:04,18.62
21:13:06,18.62
21:13:07,18.62
21:13:09,18.62
21:13:11,18.62
21:13:12,18.62
21:13:14,18.62
21:13:16,18.62
21:13:17,18.62
21:13:19,18.62
21:13:21,18.62
21:13:22,18.62
21:13:24,18.62
21:13:26,18.62
21:13:27,18.62
21:13:29,18.56
21:13:31,18.62
21:13:32,18.62
21:13:34,18.62
21:13:36,18.62
21:13:37,18.62
21:13:39,18.62
21:13:41,18.62
21:13:42,18.62
21:13:44,18.62
21:13:46,18.62
21:13:48,18.62
21:13:49,18.62
21:13:51,18.62
21:13:53,18.62
21:13:54,18.62
21:13:56,18.62
21:13:58,18.62
21:13:59,18.62
21:14:01,18.62
21:14:03,18.56
21:14:04,18.62
21:14:06,18.56
21:14:08,18.56
21:14:09,18.56
21:14:11,18.56
21:14:13,18.56
21:14:14,18.56
21:14:16,18.56
21:14:18,18.56
21:14:19,18.56
21:14:21,18.56
21:14:23,18.56
21:14:24,18.56
21:14:26,18.56
21:14:28,18.56
21:14:29,18.56
21:14:31,18.56
21:14:33,18.56
21:14:35,18.56
21:14:36,18.56
21:14:38,18.56
21:14:40,18.56
21:14:41,18.56
21:14:43,18.56
21:14:45,18.56
21:14:46,18.56
21:14:48,18.56
21:14:50,18.56
21:14:51,18.56
21:14:53,18.56
21:14:55,18.56
21:14:56,18.56
21:14:58,18.56
21:15:00,18.56
21:15:01,18.56
21:15:03,18.56
21:15:05,18.56
21:15:06,18.50
21:15:08,18.56
21:15:10,18.50
21:15:11,18.56
21:15:13,18.56
21:15:15,18.50
21:15:17,18.50
21:15:18,18.50
21:15:20,18.50
21:15:22,18.50
21:15:23,18.50
21:15:25,18.50
21:15:27,18.50
21:15:28,18.50
21:15:30,18.50
21:15:32,18.50
21:15:33,18.50
21:15:35,18.50
21:15:37,18.50
21:15:38,18.50
21:15:40,18.50
21:15:42,18.50
21:15:43,18.50
21:15:45,18.50
21:15:47,18.50
21:15:48,18.50
21:15:50,18.50
21:15:52,18.50
21:15:53,18.56
21:15:55,18.50
21:15:57,18.50
21:15:58,18.50
21:16:00,18.50
21:16:02,18.50
21:16:04,18.50
21:16:05,18.50
21:16:07,18.50
21:16:09,18.50
21:16:10,18.50
21:16:12,18.50
21:16:14,18.50
21:16:15,18.50
21:16:17,18.50
21:16:19,18.50
21:16:20,18.50
21:16:22,18.50
21:16:24,18.50
21:16:25,18.50
21:16:27,18.50
21:16:29,18.50
21:16:30,18.50
21:16:32,18.50
21:16:34,18.50
21:16:35,18.50
21:16:37,18.50
21:16:39,18.50
21:16:40,18.50
21:16:42,18.50
21:16:44,18.50
21:16:45,18.50
21:16:47,18.50
21:16:49,18.50
21:16:51,18.50
21:16:52,18.50
21:16:54,18.50
21:16:56,18.50
21:16:57,18.50
21:16:59,18.50
21:17:01,18.50
21:17:02,18.50
21:17:04,18.50
21:17:06,18.50
21:17:07,18.50
21:17:09,18.50
21:17:11,18.50
21:17:12,18.50
21:17:14,18.50
21:17:16,18.50
21:17:17,18.56
21:17:19,18.50
21:17:21,18.50
21:17:22,18.50
21:17:24,18.50
21:17:26,18.56
21:17:27,18.56
21:17:29,18.50
21:17:31,18.50
21:17:33,18.50
21:17:34,18.50
21:17:36,18.50
21:17:38,18.50
21:17:39,18.50
21:17:41,18.50
21:17:43,18.50
21:17:44,18.50
21:17:46,18.50
21:17:48,18.50
21:17:49,18.50
21:17:51,18.50
21:17:53,18.50
21:17:54,18.50
21:17:56,18.50
21:17:58,18.50
21:17:59,18.50
21:18:01,18.50
21:18:03,18.50
21:18:04,18.50
21:18:06,18.50
21:18:08,18.50
21:18:09,18.50
21:18:11,18.50
21:18:13,18.50
21:18:14,18.56
21:18:16,18.50
21:18:18,18.56
21:18:20,18.50
21:18:21,18.56
21:18:23,18.50
21:18:25,18.56
21:18:26,18.50
21:18:28,18.56
21:18:30,18.50
21:18:31,18.50
21:18:33,18.50
21:18:35,18.56
21:18:36,18.56
21:18:38,18.50
21:18:40,18.50
21:18:41,18.50
21:18:43,18.50
21:18:45,18.50
21:18:46,18.50
21:18:48,18.50
21:18:50,18.50
21:18:51,18.50
21:18:53,18.50
21:18:55,18.50
21:18:56,18.50
21:18:58,18.50
21:19:00,18.50
21:19:02,18.50
21:19:03,18.50
21:19:05,18.50
21:19:07,18.50
21:19:08,18.50
21:19:10,18.50
21:19:12,18.50
21:19:13,18.50
21:19:15,18.50
21:19:17,18.50
21:19:18,18.50
21:19:20,18.50
21:19:22,18.50
21:19:23,18.50
21:19:25,18.50
21:19:27,18.50
21:19:28,18.50
21:19:30,18.50
21:19:32,18.50
21:19:33,18.56
21:19:35,18.50
21:19:37,18.50
21:19:38,18.50
21:19:40,18.50
21:19:42,18.50
21:19:43,18.50
21:19:45,18.50
21:19:47,18.50
21:19:49,18.50
21:19:50,18.50
21:19:52,18.50
21:19:54,18.50
21:19:55,18.50
21:19:57,18.50
21:19:59,18.50
21:20:00,18.50
21:20:02,18.50
21:20:04,18.50
21:20:05,18.50
21:20:07,18.50
21:20:09,18.50
21:20:10,18.50
21:20:12,18.50
21:20:14,18.50
21:20:15,18.50
21:20:17,18.50
21:20:19,18.50
21:20:20,18.50
21:20:22,18.50
21:20:24,18.50
21:20:25,18.50
21:20:27,18.50
21:20:29,18.50
21:20:30,18.50
21:20:32,18.50
21:20:34,18.50
21:20:36,18.50
21:20:37,18.50
21:20:39,18.50
21:20:41,18.50
21:20:42,18.50
21:20:44,18.50
21:20:46,18.50
21:20:47,18.50
21:20:49,18.50
21:20:51,18.50
21:20:52,18.50
21:20:54,18.50
21:20:56,18.50
21:20:57,18.50
21:20:59,18.50
21:21:01,18.50
21:21:02,18.50
21:21:04,18.50
21:21:06,18.50
21:21:07,18.50
21:21:09,18.50
21:21:11,18.50
21:21:12,18.50
21:21:14,18.50
21:21:16,18.50
21:21:17,18.44
21:21:19,18.50
21:21:21,18.50
21:21:23,18.50
21:21:24,18.50
21:21:26,18.50
21:21:28,18.50
21:21:29,18.50
21:21:31,18.50
21:21:33,18.50
21:21:34,18.44
21:21:36,18.50
21:21:38,18.50
21:21:39,18.50
21:21:41,18.50
21:21:43,18.44
21:21:44,18.50
21:21:46,18.50
21:21:48,18.50
21:21:49,18.50
21:21:51,18.50
21:21:53,18.50
21:21:54,18.50
21:21:56,18.50
21:21:58,18.50
21:21:59,18.50
21:22:01,18.50
21:22:03,18.50
21:22:05,18.50
21:22:06,18.50
21:22:08,18.50
21:22:10,18.50
21:22:11,18.50
21:22:13,18.50
21:22:15,18.50
21:22:16,18.50
21:22:18,18.50
21:22:20,18.50
21:22:21,18.50
21:22:23,18.50
21:22:25,18.50
21:22:26,18.50
21:22:28,18.50
21:22:30,18.56
21:22:31,18.50
21:22:33,18.50
21:22:35,18.50
21:22:36,18.50
21:22:38,18.50
21:22:40,18.50
21:22:41,18.50
21:22:43,18.50
21:22:45,18.50
21:22:46,18.50
21:22:48,18.56
21:22:50,18.50
21:22:52,18.56
21:22:53,18.50
21:22:55,18.50
21:22:57,18.56
21:22:58,18.56
21:23:00,18.50
21:23:02,18.56
21:23:03,18.56
21:23:05,18.56
21:23:07,18.56
21:23:08,18.56
21:23:10,18.56
21:23:12,18.56
21:23:13,18.56
21:23:15,18.50
21:23:17,18.56
21:23:18,18.56
21:23:20,18.56
21:23:22,18.50
21:23:23,18.50
21:23:25,18.50
21:23:27,18.56
21:23:28,18.56
21:23:30,18.50
21:23:32,18.50
21:23:33,18.50
21:23:35,18.50
21:23:37,18.50
21:23:39,18.50
21:23:40,18.50
21:23:42,18.50
21:23:44,18.56
21:23:45,18.50
21:23:47,18.50
21:23:49,18.50
21:23:50,18.56
21:23:52,18.50
21:23:54,18.56
21:23:55,18.56
21:23:57,18.50
21:23:59,18.56
21:24:00,18.56
21:24:02,18.56
21:24:04,18.56
21:24:05,18.56
21:24:07,18.56
21:24:09,18.56
21:24:10,18.56
21:24:12,18.56
21:24:14,18.56
21:24:15,18.56
21:24:17,18.56
21:24:19,18.56
21:24:21,18.56
21:24:22,18.56
21:24:24,18.56
21:24:26,18.56
21:24:27,18.56
21:24:29,18.56
21:24:31,18.56
21:24:32,18.56
21:24:34,18.50
21:24:36,18.50
21:24:37,18.50
21:24:39,18.50
21:24:41,18.50
21:24:42,18.50
21:24:44,18.50
21:24:46,18.56
21:24:47,18.50
21:24:49,18.50
21:24:51,18.50
21:24:52,18.56
21:24:54,18.56
21:24:56,18.56
21:24:57,18.50
21:24:59,18.50
21:25:01,18.50
21:25:02,18.50
21:25:04,18.50
21:25:06,18.50
21:25:08,18.50
21:25:09,18.50
21:25:11,18.50
21:25:13,18.50
21:25:14,18.50
21:25:16,18.50
21:25:18,18.50
21:25:19,18.50
21:25:21,18.50
21:25:23,18.50
21:25:24,18.50
21:25:26,18.50
21:25:28,18.50
21:25:29,18.50
21:25:31,18.50
21:25:33,18.50
21:25:34,18.50
21:25:36,18.50
21:25:38,18.50
21:25:39,18.50
21:25:41,18.50
21:25:43,18.50
21:25:44,18.50
21:25:46,18.50
21:25:48,18.50
21:25:49,18.50
21:25:51,18.50
21:25:53,18.50
21:25:55,18.50
21:25:56,18.50
21:25:58,18.56
21:26:00,18.50
21:26:01,18.56
21:26:03,18.50
21:26:05,18.50
21:26:06,18.56
21:26:08,18.50
21:26:10,18.56
21:26:11,18.50
21:26:13,18.56
21:26:15,18.56
21:26:16,18.56
21:26:18,18.56
21:26:20,18.56
21:26:21,18.56
21:26:23,18.56
21:26:25,18.56
21:26:26,18.56
21:26:28,18.56
21:26:30,18.56
21:26:31,18.56
21:26:33,18.56
21:26:35,18.56
21:26:37,18.56
21:26:38,18.56
21:26:40,18.56
21:26:42,18.56
21:26:43,18.56
21:26:45,18.56
21:26:47,18.56
21:26:48,18.56
21:26:50,18.56
21:26:52,18.56
21:26:53,18.56
21:26:55,18.56
21:26:57,18.56
21:26:58,18.56
21:27:00,18.56
21:27:02,18.56
21:27:03,18.56
21:27:05,18.56
21:27:07,18.56
21:27:08,18.56
21:27:10,18.56
21:27:12,18.56
21:27:13,18.56
21:27:15,18.50
21:27:17,18.56
21:27:18,18.56
21:27:20,18.50
21:27:22,18.56
21:27:24,18.56
21:27:25,18.50
21:27:27,18.50
21:27:29,18.50
21:27:30,18.50
21:27:32,18.50
21:27:34,18.50
21:27:35,18.50
21:27:37,18.50
21:27:39,18.50
21:27:40,18.50
21:27:42,18.50
21:27:44,18.50
21:27:45,18.50
21:27:47,18.50
21:27:49,18.50
21:27:50,18.50
21:27:52,18.50
21:27:54,18.50
21:27:55,18.50
21:27:57,18.50
21:27:59,18.50
21:28:00,18.50
21:28:02,18.50
21:28:04,18.50
21:28:05,18.50
21:28:07,18.50
21:28:09,18.50
21:28:11,18.50
21:28:12,18.50
21:28:14,18.50
21:28:16,18.50
21:28:17,18.50
21:28:19,18.50
21:28:21,18.50
21:28:22,18.50
21:28:24,18.50
21:28:26,18.50
21:28:27,18.50
21:28:29,18.50
21:28:31,18.50
21:28:32,18.50
21:28:34,18.50
21:28:36,18.50
21:28:37,18.50
21:28:39,18.50
21:28:41,18.50
21:28:42,18.50
21:28:44,18.50
21:28:46,18.50
21:28:47,18.50
21:28:49,18.50
21:28:51,18.50
21:28:53,18.50
21:28:54,18.50
21:28:56,18.50
21:28:58,18.50
21:28:59,18.50
21:29:01,18.50
21:29:03,18.50
21:29:04,18.50
21:29:06,18.50
21:29:08,18.50
21:29:09,18.50
21:29:11,18.50
21:29:13,18.50
21:29:14,18.50
21:29:16,18.50
21:29:18,18.50
21:29:19,18.50
21:29:21,18.50
21:29:23,18.50
21:29:24,18.50
21:29:26,18.50
21:29:28,18.50
21:29:29,18.50
21:29:31,18.50
21:29:33,18.50
21:29:34,18.50
21:29:36,18.50
21:29:38,18.50
21:29:40,18.50
21:29:41,18.50
21:29:43,18.50
21:29:45,18.50
21:29:46,18.50
21:29:48,18.50
21:29:50,18.50
21:29:51,18.50
21:29:53,18.50
21:29:55,18.50
21:29:56,18.50
21:29:58,18.50
21:30:00,18.50
21:30:01,18.50
21:30:03,18.50
21:30:05,18.50
21:30:06,18.50
21:30:08,18.50
21:30:10,18.50
21:30:11,18.50
21:30:13,18.50
21:30:15,18.50
21:30:16,18.50
21:30:18,18.50
21:30:20,18.50
21:30:22,18.50
21:30:23,18.50
21:30:25,18.50
21:30:27,18.50
21:30:28,18.50
21:30:30,18.50
21:30:32,18.50
21:30:33,18.50
21:30:35,18.50
21:30:37,18.50
21:30:38,18.50
21:30:40,18.50
21:30:42,18.50
21:30:43,18.50
21:30:45,18.50
21:30:47,18.50
21:30:48,18.50
21:30:50,18.50
21:30:52,18.50
21:30:53,18.50
21:30:55,18.50
21:30:57,18.50
21:30:58,18.50
21:31:00,18.50
21:31:02,18.50
21:31:03,18.50
21:31:05,18.50
21:31:07,18.50
21:31:09,18.50
21:31:10,18.50
21:31:12,18.50
21:31:14,18.50
21:31:15,18.50
21:31:17,18.50
21:31:19,18.50
21:31:20,18.50
21:31:22,18.50
21:31:24,18.50
21:31:25,18.50
21:31:27,18.50
21:31:29,18.50
21:31:30,18.44
21:31:32,18.50
21:31:34,18.50
21:31:35,18.44
21:31:37,18.44
21:31:39,18.44
21:31:40,18.50
21:31:42,18.44
21:31:44,18.44
21:31:45,18.44
21:31:47,18.44
21:31:49,18.44
21:31:50,18.44
21:31:52,18.50
21:31:54,18.44
21:31:56,18.44
21:31:57,18.44
21:31:59,18.44
21:32:01,18.44
21:32:02,18.44
21:32:04,18.44
21:32:06,18.44
21:32:07,18.44
21:32:09,18.44
21:32:11,18.44
21:32:12,18.44
21:32:14,18.44
21:32:16,18.44
21:32:17,18.44
21:32:19,18.44
21:32:21,18.44
21:32:22,18.44
21:32:24,18.44
21:32:26,18.44
21:32:27,18.44
21:32:29,18.44
21:32:31,18.44
21:32:32,18.44
21:32:34,18.44
21:32:36,18.44
21:32:38,18.44
21:32:39,18.44
21:32:41,18.44
21:32:43,18.44
21:32:44,18.44
21:32:46,18.44
21:32:48,18.44
21:32:49,18.44
21:32:51,18.44
21:32:53,18.44
21:32:54,18.44
21:32:56,18.44
21:32:58,18.44
21:32:59,18.44
21:33:01,18.44
21:33:03,18.37
21:33:04,18.37
21:33:06,18.44
21:33:08,18.37
21:33:09,18.37
21:33:11,18.37
21:33:13,18.37
21:33:14,18.37
21:33:16,18.37
21:33:18,18.37
21:33:19,18.37
21:33:21,18.37
21:33:23,18.37
21:33:25,18.37
21:33:26,18.37
21:33:28,18.37
21:33:30,18.37
21:33:31,18.37
21:33:33,18.44
21:33:35,18.37
21:33:36,18.37
21:33:38,18.37
21:33:40,18.37
21:33:41,18.44
21:33:43,18.37
21:33:45,18.37
21:33:46,18.37
21:33:48,18.44
21:33:50,18.37
21:33:51,18.37
21:33:53,18.37
21:33:55,18.37
21:33:56,18.37
21:33:58,18.37
21:34:00,18.37
21:34:01,18.37
21:34:03,18.37
21:34:05,18.37
21:34:06,18.37
21:34:08,18.37
21:34:10,18.37
21:34:12,18.37
21:34:13,18.37
21:34:15,18.37
21:34:17,18.37
21:34:18,18.37
21:34:20,18.37
21:34:22,18.37
21:34:23,18.37
21:34:25,18.37
21:34:27,18.37
21:34:28,18.37
21:34:30,18.37
21:34:32,18.37
21:34:33,18.37
21:34:35,18.37
21:34:37,18.37
21:34:38,18.37
21:34:40,18.37
21:34:42,18.37
21:34:43,18.37
21:34:45,18.37
21:34:47,18.37
21:34:48,18.37
21:34:50,18.37
21:34:52,18.37
21:34:54,18.37
21:34:55,18.37
21:34:57,18.31
21:34:59,18.37
21:35:00,18.31
21:35:02,18.37
21:35:04,18.37
21:35:05,18.37
21:35:07,18.31
21:35:09,18.31
21:35:10,18.31
21:35:12,18.31
21:35:14,18.31
21:35:15,18.31
21:35:17,18.31
21:35:19,18.31
21:35:20,18.37
21:35:22,18.37
21:35:24,18.31
21:35:25,18.31
21:35:27,18.31
21:35:29,18.31
21:35:30,18.31
21:35:32,18.31
21:35:34,18.31
21:35:35,18.37
21:35:37,18.37
21:35:39,18.31
21:35:41,18.37
21:35:42,18.37
21:35:44,18.37
21:35:46,18.37
21:35:47,18.37
21:35:49,18.37
21:35:51,18.37
21:35:52,18.37
21:35:54,18.37
21:35:56,18.37
21:35:57,18.37
21:35:59,18.37
21:36:01,18.37
21:36:02,18.37
21:36:04,18.37
21:36:06,18.37
21:36:07,18.37
21:36:09,18.37
21:36:11,18.37
21:36:12,18.37
21:36:14,18.37
21:36:16,18.37
21:36:17,18.37
21:36:19,18.37
21:36:21,18.37
21:36:22,18.37
21:36:24,18.37
21:36:26,18.37
21:36:28,18.37
21:36:29,18.37
21:36:31,18.37
21:36:33,18.37
21:36:34,18.37
21:36:36,18.37
21:36:38,18.37
21:36:39,18.37
21:36:41,18.37
21:36:43,18.37
21:36:44,18.37
21:36:46,18.37
21:36:48,18.37
21:36:49,18.37
21:36:51,18.37
21:36:53,18.37
21:36:54,18.37
21:36:56,18.37
21:36:58,18.31
21:36:59,18.31
21:37:01,18.37
21:37:03,18.37
21:37:04,18.37
21:37:06,18.37
21:37:08,18.31
21:37:10,18.37
21:37:11,18.31
21:37:13,18.31
21:37:15,18.31
21:37:16,18.31
21:37:18,18.37
21:37:20,18.31
21:37:21,18.31
21:37:23,18.31
21:37:25,18.31
21:37:26,18.31
21:37:28,18.31
21:37:30,18.31
21:37:31,18.31
21:37:33,18.37
21:37:35,18.37
21:37:36,18.37
21:37:38,18.31
21:37:40,18.31
21:37:41,18.31
21:37:43,18.31
21:37:45,18.31
21:37:46,18.31
21:37:48,18.31
21:37:50,18.31
21:37:51,18.31
21:37:53,18.31
21:37:55,18.31
21:37:57,18.31
21:37:58,18.31
21:38:00,18.31
21:38:02,18.31
21:38:03,18.31
21:38:05,18.31
21:38:07,18.31
21:38:08,18.31
21:38:10,18.31
21:38:12,18.31
21:38:13,18.31
21:38:15,18.31
21:38:17,18.31
21:38:18,18.31
21:38:20,18.31
21:38:22,18.31
21:38:23,18.31
21:38:25,18.31
21:38:27,18.31
21:38:28,18.31
21:38:30,18.31
21:38:32,18.31
21:38:33,18.31
21:38:35,18.31
21:38:37,18.31
21:38:38,18.31
21:38:40,18.31
21:38:42,18.31
21:38:44,18.31
21:38:45,18.31
21:38:47,18.31
21:38:49,18.31
21:38:50,18.31
21:38:52,18.31
21:38:54,18.31
21:38:55,18.31
21:38:57,18.31
21:38:59,18.31
21:39:00,18.31
21:39:02,18.31
21:39:04,18.31
21:39:05,18.31
